id,title,abstract
9292629,A Risk-Aware Architecture for Autonomous Vehicle Operation Under Uncertainty,"A significant barrier to deploying autonomous vehicles (AVs) on a massive scale is safety assurance. Several technical challenges arise due to the uncertain environment in which AVs operate, such as road and weather conditions, errors in perception and sensory data, and model inaccuracy. This paper proposes a system architecture for risk-aware AVs capable of reasoning about uncertainty and deliberately bounding collision risk below a given threshold. The system comprises of three main subsystems. First, a perception subsystem that detects objects within a scene and quantifies the uncertainty arising from different sensing and communication modalities. Second, an intention recognition subsystem that predicts the driving-style and the intention of agent vehicles and pedestrians. Third, a planning subsystem that takes into account the aggregate uncertainty, from perception, intention recognition, and tracking error, and outputs control policies that explicitly bound the probability of collision. We deliberate further on the planner and show, in simulation, that tuning a risk parameter can significantly alter driving behavior. We believe that such a white-box approach is crucial for safe and explainable autonomous driving and the public adoption of AVs."
9338655,"Adaptive Sensor Fusion of Camera, GNSS and IMU for Autonomous Driving Navigation","The Visual-Inertial navigation system(VINS) has become a popular navigation approach in the field of unmanned aerial vehicles(UAV) or robotics. While its performance under autonomous driving scenario is not satisfactory due to the fact that autonomous driving scenario is more challenging and dynamic than the UAV scenario. Thus, the Visual-Inertial navigation system will collapse occasionally and thus undermine the navigation result. In this work, we propose a adaptive mechanism that could switch between three modes, only VINs, only GNSS and VINS&GNSS fusion. When Visual-Inertial component breaks down, our algorithm could only rely on the GNSS signal until VINS recovers. Similarly, when GNSS signal is not very accurate, our system could only rely on the VINS-Mono. We demonstrate our algorithm under challenging scenarios such as night sight and high speed road and do both qualitative analysis and quantitative analysis."
9371664,Ranking the Key Areas for Autonomous Proving Ground Development Using Pareto Analytic Hierarchy Process,"Autonomous or highly automated road vehicles and all related technologies are under intensive research and development. Moreover, internationally a massive investment increase can be observed in the automotive industry. According to this megatrend, new automotive test tracks appear or older ones transform to be capable of testing and proving for autonomous vehicles. Therefore, the question emerges: what are the key areas for automated drive development, which must be financed in case of autonomous proving ground design? It is a real challenge to be able to make the right decisions due to a lack of numerous experiences in this field. In this research, experts of automated driving technology have been surveyed and their opinion and knowledge have been synthesized. As a strong purpose of gaining robust results, the conventional AHP has been amended by the Pareto approach to ensure that the derived weights correspond to the expert scoring intention so perfectly that it cannot be more improved. Since the non-Pareto optimal weight results might cause rank reversal in the final prioritization, the applied Pareto test guarantees that the final outcome reflects the expert evaluators' incentive. The conducted analysis has indicated that the obtained results are robust not only from the sensitivity point of view but also from the Pareto optimality approach. The proposed hierarchical decision model is therefore applicable to assist decision making for autonomous proving ground developments. The main contribution of the article, however, is to present the first reliable prioritization of the autonomous proving ground elements to extend the body of professional knowledge."
9067008,A Decision-Making Strategy for Vehicle Autonomous Braking in Emergency via Deep Reinforcement Learning,"Autonomous braking through vehicle precise decision-making and control to reduce accidents is a key issue, especially in the early diffusion phase of autonomous vehicle development. This paper proposes a deep reinforcement learning (DRL)-based autonomous braking decision-making strategy in an emergency situation. Three key influencing factors, including efficiency, accuracy and passengers' comfort, are fully considered and satisfied by the proposed strategy. First, the vehicle lane-changing process and the braking process are analyzed in detail, which include the critical factors in the design of the autonomous braking strategy. Second, we propose a DRL process that determines the optimal strategy for autonomous braking. Particularly, a multi-objective reward function is designed, which can compromise the rewards achieved of different brake moments, the degree of the accident, and the comfort of the passenger. Third, a typical actor-critic (AC) algorithm named deep deterministic policy gradient (DDPG) is adopted for solving the autonomous braking problem, which can improve the efficiency of the optimal strategy and be stable in continuous control tasks. Once the strategy is well trained, the vehicle can automatically take optimal braking behavior in an emergency to improve driving safety. Extensive simulations validate the effectiveness and efficiency of our proposal in terms of learning effectiveness, decision-making accuracy and driving safety."
8957268,Improving Lateral Autonomous Driving in Snow-Wet Environments Based on Road-Mark Reconstruction Using Principal Component Analysis,"Lateral localization is a very sensible factor for evaluating the performance of autonomous driving. This paper addresses the general reasons of the lateral drifting by analyzing the performance of an accurate localization system at level of 10∼20 cm. The performance drops into 0.4∼3 m in winter because of the snow and wet road surface representations in the LIDAR data. Accordingly, we prove that enhancing the quality of online LIDAR data before calculating the matching score with the map is a key-solution to improve the lateral accuracy. This can be achieved by filtering-out snow, regenerating the road edges at correct positions and sharping-up the lane lines. To achieve these objectives, we propose a machine learning based road-mark reconstruction framework. The map images are converted into edge profiles to represent the road-marks in a series of peaks. Principal Component Analysis (PCA) is used to model the relationships between these peaks and extract the dominant distribution patterns. Based on the leading eigenvectors (eigenroads), the LIDAR edge profiles are safely and efficiently reconstructed during the autonomous driving. The reliability of the proposed framework has been tested using map data generated in 2015 and LIDAR data collected in 2016 and 2017 in snowy and rainy weather conditions. The experimental results have verified the robustness and truthfulness of the proposed framework to significantly improve the lateral accuracy in the LIDAR based localization systems. The localization accuracy has been enhanced to be 96.4% for 15 cm average error in very critical situations of changing the road patterns and the environmental conditions. The reliability of the proposed framework has been tested using map data generated in 2015 and LIDAR data collected in 2016 and 2017 in snowy and rainy weather conditions. The experimental results have verified the robustness and truthfulness of the proposed framework to significantly improve the lateral accuracy in th...
(Show More)"
8695742,A Model Predictive Controller With Switched Tracking Error for Autonomous Vehicle Path Tracking,"Autonomous vehicle path tracking accuracy and vehicle stability can hardly be accomplished by one fixed control frame in various conditions due to the changing vehicle dynamics. This paper presents a model predictive control (MPC) path-tracking controller with switched tracking error, which reduces the lateral tracking deviation and maintains vehicle stability for both normal and high-speed conditions. The design begins by comparing the performance of three MPC controllers with different tracking error. The analyzing results indicate that in the steady-state condition the controller with the velocity heading deviation as the tracking error significantly improves the tracking accuracy. Meanwhile, in the transient condition, by substituting the steady-state sideslip for real-time sideslip to compute the velocity heading deviation, the tracking overshoot can be reduced. To combine the strengths of these two methods, an MPC controller with switched tracking error is designed to improve the performance in both steady-state and transient conditions. The regime condition of a vehicle maneuver and the switching instant are determined by a fuzzy-logic-based condition classifier. Both normal and aggressive driving scenarios with the vehicle lateral and longitudinal acceleration combination of 5 m/s 2 and 8 m/s 2 are designed to test the proposed controller through CarSim-Simulink platform. The simulation results show the improved performance of the MPC controller with switched tracking error both in tracking accuracy and vehicle stability in both scenarios."
8915728,Space Distribution Method for Autonomous Vehicles at a Signalized Multi-Lane Intersection,"Under the connected vehicle environment, autonomous vehicles (AVs) could bring numerous advantages including: improving the traffic flow, enhancing safety and alleviating air pollution. However, optimally operating AVs at signalized multi-lane intersections is a challenging problem due to the complex interaction of vehicles between lanes. It is thus a desire to manage and control the dynamics of AVs at signalized multi-lane intersections. To this end, this paper puts forward a bi-level control framework to optimize the intersection throughput. In our proposed method, the upper level (i.e. the intersection controller) is used to optimize the lane usages of each approach and the AVs' positions. In contrast, the lower level (i.e. the vehicle controllers) receives information from the upper level to control the AVs to get the maximum speed. More specifically, in the upper level, we apply a novel Space Distribution Method (SDM) for the AVs to maximize the throughput (i.e. a number of AVs) of the (multi-lane) intersection where signal timings are predefined. The SDM is divided into three steps: i) platoon formulation; ii) lane-mode optimization; and iii) AVs' position distribution. To maximize the throughput, the intersection controller receives information about the states of the AVs (e.g. the trajectories), then optimizes the lane usages for each approach, the desired speed, and the gap of the AVs as well as the AV's position along the approach. After that, each AV which is allowed to cross the intersection will determine its own trajectory and travel with the scheduled time without crash. Numerical simulations are set up to show that the throughput increases significantly, even more than twice of the throughput obtained from other methods in some circumstances."
9129770,Robust Trajectory Tracking Control for Underactuated Autonomous Underwater Vehicles in Uncertain Environments,"This article addresses the tracking control problem of 3-D trajectories for underactuated underwater robotic vehicles operating in a constrained workspace including obstacles. More specifically, a robust nonlinear model predictive control (NMPC) scheme is presented for the case of underactuated autonomous underwater vehicles (AUVs) (i.e., unicycle-like vehicles actuated only in the surge, heave, and yaw). The purpose of the controller is to steer the unicycle-like AUV to the desired trajectory with guaranteed input and state constraints (e.g., obstacles, predefined vehicle velocity bounds, and thruster saturations) inside a partially known and dynamic environment where the knowledge of the operating workspace is constantly updated via the vehicle’s onboard sensors. In particular, considering the sensing range of the vehicle, obstacle avoidance with any of the detected obstacles is guaranteed by the online generation of a collision-free trajectory tracking path, despite the model dynamic uncertainties and the presence of external disturbances representing ocean currents and waves. Finally, realistic simulation studies verify the performance and efficiency of the proposed framework. Note to Practitioners —This article was motivated by the problem of robust trajectory tracking for an autonomous underwater vehicle (AUV) operating in an uncertain environment where the knowledge of the operating workspace (e.g., obstacle positions) is constantly updated online via the vehicle’s onboard sensors (e.g., multibeam imaging sonars and laser-based vision systems). In addition, there may be other system limitations (e.g., thruster saturation limits) and other operational constraints, induced by the need of various common underwater tasks (e.g., a predefined vehicle speed limit for inspecting the seabed, and mosaicking), where it should also be considered into the control strategy. However, based on the existing trajectory tracking control approaches for underwater robotics, ther...
(Show More)"
9646408,Introduction,"stract:
This chapter forms an introduction to autonomous vehicle path planning and path‐tracking control. It begins with an introduction to autonomous vehicles and the motivation for the book as collision free‐path planning and path tracking are the most essential functions of autonomous driving. After the introduction and motivation, the chapter presents a brief history of autonomous driving. It discusses active safety systems and advanced driver assistance systems for series produced road vehicles to show the safe and gradual approach to autonomy and intelligence taken by the automotive industry. The chapter provides brief information on autonomous driving architectures and cybersecurity issues. This is followed by a section on the scope of the book, briefly detailing what is covered in each chapter. The chapter ends with a brief summary and concluding remarks."
9294495,Subtype Divergences of Trust in Autonomous Vehicles: Towards Optimisation of Driver–Vehicle Trust Management,"Trust determines public acceptance and uptake of autonomous vehicles (AV). Against popular assumption, trustin-automation is not a unitary construct, but comprises trust subtypes that have different behavioural properties and implications. Understanding trust subtypes-specifically competence-based trust (CT) and integrity-based trust (IT)-is crucial for improving public communication about AVs, analysing trustdependent driver behaviours and designing trust-recovering interfaces. However, these issues have been overlooked in most past research. As a pioneering step, the goal of this research was to analyse how experience with AV failures affect CT and IT. After experience with AV driving errors, both trust subtypes were reduced, with CT showing greater reduction. Structural equation modelling revealed CT to be the primary contributor to acceptance for driving automation, with stronger subsequent impact on preference for fully autonomous (SAE L5) than on semi-autonomous driving (SAE L3). These findings inform that trust-repairing interface should target CT after driving errors, especially for higher automation levels where humans are further removed from the loop. Future directions concerning CT-IT interactions, and the impact of AV anthropomorphic design and connnected vehicle cyber-security on IT are discussed."
9070240,Autonomous Driving Control Using End-to-End Deep Learning,"With the development of the artificial intelligence technology, various industries have developed. Among them, the autonomous vehicle industry has developed considerably, and researches has been carried out actively on self-driving control systems using artificial intelligence. Recently, studies have been conducted on the use of image-based end-to-end deep learning to control autonomous driving systems. An image-based end-to-end autonomous system can be configured at a low cost, in a simple system that omits complex processes. This system receives images as the input and outputs control signals. In this paper, we propose an autonomous driving control system by using end-to-end deep learning."
9382712,A Robust Strategy of Map Quality Assessment for Autonomous Driving based on LIDAR Road-Surface Reflectance,"Automatic map quality assessment is a very important process to bring the mapping modules into levels four and five of autonomous driving. In this paper, we propose a robust framework to check the map quality on behalf of human beings with indicating the possible ghost areas without using ground truth. The essence is to conduct the assessment process in the image domain instead of the point cloud plane. Therefore, the road is described by a set of nodes and each node represents a considerable road texture in Absolute Coordinate System using LIDAR reflectivity. This converts the vehicle trajectory into grayscale images with encoding stationary landmarks and road shapes. In addition, the global position errors are converted into relative position errors between the nodes and transformed into ghosting effects in the image domain. Accordingly, a mechanism to evaluate the map quality at the revisited areas is proposed based on sharpness, luminance and structure factors of the road surface. The framework has been tested in challenging environments including open-sky areas, the world's second-longest tunnel and courses of dense trees and high buildings. The experimental results have verified the novelty and reliability of the proposed strategy to provide very trustful map quality assessment by relying on map images only. Moreover, the system is scalable to compare the maps and significantly indicates the outperformance in terms of accuracy and quality."
9605171,Attitude Control Based Autonomous Underwater Vehicle Multi-mission Motion Control with Deep Reinforcement Learning,"Due to the limitations of classical control strategies for underwater vehicles, the artificial intelligent control technologies have attracted more attention than ever, especially the Deep Reinforcement Learning. However, it is usually confusing to choose a proper Deep Reinforcement Learning algorithm and to configurate an effective reward function according to different autonomous underwater vehicle assignments. To solve the problem, this research explores three different missions that autonomous underwater vehicle might perform, with two Deep Reinforcement Learning algorithms and three reward functions adopted respectively. Deep Reinforcement Learning controllers take the attitude sensor information as input, the control signals of X-rudder blades as output. The simulation experiments results are compared and analyzed, which has an important reference value for the reward function setting and Deep Reinforcement Learning algorithm selection for different autonomous underwater vehicle control tasks."
8723597,Vision-Based Autonomous Path Following Using a Human Driver Control Model With Reliable Input-Feature Value Estimation,"Autonomous vehicles differ from many other autonomous systems in the sense that these vehicles have to share the environment with humans (e.g., pedestrians, cyclists, and other drivers in traffic). This requirement poses a challenging perception and planning problem. Our research focuses on the problem of a vehicle sharing the environment with a human passenger/driver and, specifically, of designing a controller that captures the natural tendencies of the human driver so as to guarantee that the resulting control action is comparable to that of the human. In this paper, we propose to use a human driver control model into the autonomous vehicle control framework, which has previously been shown to predict short-term driver actions, and we develop an approach that reliably and accurately estimates input-feature values from driver-point-of-view images. After the feature-input values have been estimated, the human driver control model computes the corresponding steering-wheel angle. We, thus, provide more structure to the overall processing pipeline, compared to the recent end-to-end approaches. The proposed approach is validated using numerical simulations with synthetic images. The results validate the importance of combining traditional structured (e.g., transfer function) models with parsimonious neural-network representations."
8790807,Design and Experimental Validation of a Distributed Interaction Protocol for Connected Autonomous Vehicles at a Road Intersection,"This paper presents a fully distributed interaction protocol for connected self-driving cars negotiating the access a traffic junction. The vehicles coordination has been reformulated as an equivalent virtual platoon control problem. The desired vehicles spacing within the platoon is chosen so to avoid the side and rear-end collisions and is controlled by a cooperative non-linear control algorithm, based on potential functions. The asymptotic stability of the closed-loop system has been analytically proved by leveraging the LaSalle's Invariance Principle. The analysis of the convergence rate has resulted in an effective tuning tool ensuring that the desired formation is achieved before vehicles reach the intersection. Most notably, results from an in-vehicle experimental validation are presented. The experiments were carried out on three self-driving cars connected through a V2V communication infrastructure based on the IEEE 802.11p protocol. The experimental results confirm the theoretical analysis and reveal the effectiveness of the control approach for autonomously and safely negotiating a generic traffic junction."
9629359,"Human-Machine Interaction in Intelligent and Connected Vehicles: A Review of Status Quo, Issues and Opportunities","Human-Machine Interaction (HMI) in Intelligent and Connected Vehicles (ICVs) has drawn great attention in recent years due to its potentially significant positive impacts on the automotive revolution and travel experience. In this paper, we conduct an in-depth review of HMI in ICVs. Firstly, research and application development status are pointed out through the discussion on the cutting-edge technology classification, achievements, and challenges of the HMI technologies in ICVs, including recognition technology, multi-dimensional human vehicle interface, and emerging in-vehicle intelligent units. Then, the human factors issues of ICVs are discussed from three aspects: ICV acceptance, interaction quality of ICVs, and user experience of ICVs. Besides, based on the interaction technology and the mapping of the above issues, we conducted a visual analysis of the literature to realize the reflective thinking of the current HMI in ICVs. Finally, the challenges of HMI technology in ICVs are summarized. Moreover, the promising future opportunities are proposed from three aspects: utility optimization, experience reconfiguration, and value acquisition, to gaining insight into advanced and pleasant HMI in ICVs."
9284334,Leveraging 5G TSN in V2X Communication for Cloud Vehicle,"With the development of 5G network, the research on 5G supporting autonomous driving is being carried out rapidly in the industry. Autonomous driving is a quite complex system, and Cloud Vehicle is high-level of Autonomous driving. The deterministic 5G network can be regarded as the first step towards Autonomous driving. Considering 5G is capable of providing high bandwidth, low latency, and deterministic transmission in the near future (3GPP R16), 5G supporting V2X is gaining industry recognition and the corresponding research is prevailing. In the paper, based on the analysis of typical V2X scenario, the requirements for 5G V2X of deterministic transmission and low latency are identified. Then a solution for supporting cloud vehicle is proposed, which is based on the feasibility analysis of utilizing 5G TSN for transmitting V2X control signals deterministically, and the main cases include communication for V2V, V2N and vehicle mobility."
9260567,Simulation Environment Configuration of Autonomous Driving Software Platform Using Driving Simulator,"As the interest in autonomous vehicles increases rapidly, the necessity of an evaluation environment for verifying and evaluating the safety of autonomous vehicles and technology-equipped vehicles is emerging. In order to reflect the increasing number and complexity of electronic systems, various climatic conditions, and driving styles of drivers, various open source simulators have emerged in connection with autonomous driving technology testing. These simulators use 3D maps to perform autonomous driving algorithm tests. This paper proposes a method of generating a 3D point map that is a driving environment of an autonomous driving simulator using a LiDAR sensor provided by a driving simulator."
9293086,Intra-Platoon Communication in Autonomous Vehicle: A survey,"Smart cities that were a dream have now become a reality. In order to improve performance and further implement smart cities, we need to further study autonomous vehicles, allowing us to deepen the notion of smart cities and driver comfort. Grouping autonomous vehicles in the form of Platoons increases road traffic and minimizes energy consumption. In this paper, an in-depth study of autonomous vehicles and in particular the communication between the vehicles within a Platoon has been made. In addition, existing communication technologies are discussed. We also identify the challenges and issues facing open, DSRC and C-V2X-centric connected autonomous vehicles and highlight future research directions that should be addressed."
8706441,Pre-training Framework for Improving Learning Speed of Reinforcement Learning based Autonomous Vehicles,Reinforcement learning based autonomous vehicles have the disadvantage of long learning time. The paper proposes a pre-training framework for improving learning speed of autonomous vehicles (PRELSA) in reinforcement learning. PRELSA framework pre-learns the agent's neural network before actual learning by pre-initializing the agent's policy gradient neural network. Simulation results show that PRELSA framework improves learning speed by about 20 percent compared to existing learning method.
9219194,Autonomous Wary Collision Avoidance,"Handling of critical situations is an important part in the architecture of an autonomous vehicle. A controller for autonomous collision avoidance is developed based on a wary strategy that assumes the least tire-road friction for which the maneuver is still feasible. Should the friction be greater, the controller makes use of this, and performs better. The controller uses an acceleration-vector reference obtained from optimal control of a friction-limited particle, whose applicability is verified by using numerical optimization on a full vehicle model. By employing an analytical tire model of the tire-road friction limit, to determine slip references for steering, and body-slip control, the result is a controller where the computation of its output is explicit, and independent of the actual tire-road friction. When evaluated in real-time on a high-fidelity simulation model, the developed controller performs close to that achieved by offline numerical optimization."
9401891,Vehicle Level Software Design of the Florida Polytechnic Autonomous Golf-Cart,"In this paper, we summarize some of the design and implementation related aspects of the Florida Polytechnic Autonomous Golf-Cart, and present details of the low-level microcontroller based subsystem, two-way non-blocking communication details, and the lightweight software subsystem based on the co-operative multitasking approach. Autonomous vehicles research is becoming a larger field each day. As technology progresses, we want to develop more efficient and smarter vehicles which can transport us with little to no input from the motorist, and electric golf carts are valuable assets towards this goal. In the scientific literature, there are several published results and proposed architectures for autonomous golf carts, and we will review some of major ones, describing pros and cons of each design approach, and how they relate to our design and implementation. However, our main focus will be the vehicle level software design."
9297363,Development of the Autonomous Battery Replacement System on the Unmanned Ground Vehicle for the Drone Endurance,"The purpose of this research is to develop an unmanned ground vehicle (UGV) with an autonomous battery replacement system (BRS) to realize the drone endurance by replacing a backup power. When the power of a drone is about to run out, the unmanned ground vehicle will be controlled to go to a position near the drone to wait the drone lands on the UGV. Since an ArUco marker is designed on the UGV, the UGV can be located by detecting the ArUco marker, and assists for the drone landing. After the drone lands on the UAV, the battery replacement system will start the battery replacement program automatically. After the battery is replaced, the drone can continue to perform the mission to achieve the purpose of the endurance flight."
9334015,Fusing LIDAR sensor and RGB camera for object detection in autonomous vehicle with fuzzy logic approach,"An autonomous vehicle or self-driving car is a vehicle having the ability to sense the surrounding environment and capable of operation on its own without any human interference. The key to the perception system holding responsibility to collect the information in the outside world and determine the safety of the vehicle is a variety of sensors mounting on it. However, each of the sensors has its strengths and weaknesses, so fusing them can fill out the gap between sensors and make the self-driving system more reliable. As a result, the information after fusing becomes more reliable and efficient to further process."
9268424,Predictive Collision Avoidance Control with Optimized Ride Comfort in Vehicle Lateral Motion Control,"This study aims to propose how autonomous vehicle overtakes an obstacle with model predictive control and makes a lateral ride comfortability by optimizing a jerk in a lateral direction. In this paper, we conducted a case study on collision avoidance in a waypoint tracking situation. To avoid the obstacle, we proposed a desired lateral offset from the global route and used the offset as a reference for avoidance. Then, we defined a quadratic cost function considering the jerk to minimize a motion sickness during the avoidance maneuver. To verify the method, we executed a computational simulation using actual waypoint data. As a result, we observed that the proposed scheme has more comfortability for obstacle avoidance than the method without optimizing the jerk."
8943322,Review of Wireless Charging Systems for Autonomous Underwater Vehicles,"Autonomous underwater vehicles (AUVs) are increasingly used for undersea exploration. The endurance of AUVs is limited by the onboard energy storage among which the battery systems dominate. Various underwater recharging methods are employed to increase the AUV range and autonomy. Currently, contact-based underwater recharging utilizes the wet-mate connector technology that requires a high-precision AUV docking, and is prone to electrical safety issues. To overcome these limitations, underwater wireless recharging techniques for AUVs have been explored in recent years. Wireless charging offers a safe and reliable method for autonomous power transfer between a charging station and a vehicle. This article reviews the state-of-the-art inductive wireless power transfer (IWPT) solutions for underwater applications and discusses the engineering challenges of the IWPT system design. Underwater environmental factors, such as seawater conductivity, temperature, pressure, water currents, and biofouling phenomenon, impose constraints on IWPT systems. A comprehensive review of AUV energy storage systems, docking methods, IWPT system control methods, and compensation networks is presented in this article. Based on the main operational and constructional principles, the AUV IWPT systems are categorized as loosely coupled transformers and resonant IWPT systems. Each of the categories is illustrated through their main design principles and implementations reported in the literature so far. Technical challenges, such as integration of IWPT system into an AUV hull, interoperability, alignment and retention issues, docking station sinking and stability, the design of pressure-tolerant charging electronics, data transfer, and the battery operation in the underwater environment are discussed in this article too. The article is concluded with the best practice overview of designing an IWPT system for AUVs."
8911511,Autonomous Vehicles’ Turning Motion Planning for Conflict Areas at Mixed-Flow Intersections,"An essential and challenging task for autonomous vehicles (AVs) is turning at mixed-flow intersections when they interact with motorized, non-motorized and pedestrian traffic simultaneously. In these situations, sensor measurement noise and blind zones create additional complexity in an already problematic environment. In order to make motion planning feasible in a multi-interaction environment with detection uncertainty feasible, this article proposes a hierarchical framework that divides the highly-related driving process into a decision, planning and action layer. The decision layer first employs a logit model combined with Bayes' theorem to make a discrete choice about whether to turn or not. Then, the plan layer initializes a local trajectory with selected waypoints considering the location of interacting objects based on a Bézier curve. Finally, feedback is used to adjust the vehicle's decision and trajectory plan when collision risks increase due to the unexpected behavior of other objects. Additionally, in order to consider sensor data noise and blind zones of AVs, an Extended Kalman filter (EKF) was used to estimate the status of sensory targets. The performance of the proposed model was compared with drivers' performance for the same turning scenarios at two mixed-flow intersections. The results show that the simulation produced human-like flexibility when planning trajectories in a multi-interaction environment. Moreover, the travel time of AVs did not show a statistically significant difference when compared with manually driven vehicles (MVs). Instead, the AVs actually performed better in terms of safety than the MVs."
9139282,An LPV Approach to Autonomous Vehicle Path Tracking in the Presence of Steering Actuation Nonlinearities,"This article deals with trajectory tracking for autonomous cars during evasive maneuvers and in the presence of steering actuator nonlinearities. This article develops an LPV MISO H-infinity controller based on the feedback of the lateral error at the center of gravity and the look-ahead distance. The controller architecture offers a way to cope with the effect of the steering nonlinearities, by scheduling one of the control weighting functions. A detailed experimental validation on three different maneuvers (straight driving, wide bend, and a double-lane change) shows the effectiveness of the proposed LPV solution."
8836794,Autonomous Navigation of a Small-Scale Ground Vehicle Using Low-Cost IMU/GPS Integration for Outdoor Applications,This paper describes the development of an autonomous navigation system for a small-scale ground vehicle which uses four independent DC motors for propulsion and an Arduino Mega2560 as its onboard computing plataform. The vehicle sensory system is composed of a low-cost Inertial Measurement Unit (which includes 3 magnetometers) and a standard GPS receiver. The onboard computer sends data from the onboard sensors to a Ground Control Station (GCS) and receives navigation commands from it. These commands are then used to drive the ground vehicle's DC motors using PWM (Pulse-Width Modulation) signals. The Ground Control Station software implements an Extended Kalman Filter for sensor data fusion. An ethernet shield and an ethernet wifi bridge are used for wireless communication between the vehicle onboard computer and the Ground Control Station. A two-wheeled vehicle model was used to develop the vehicle controller and to tune the Kalman Filter parameters. Simulations and real-world test results of the proposed autonomous navigation procedure are presented and discussed for a path-following experiment.
9474317,Demo: Security of Camera-based Perception for Autonomous Driving under Adversarial Attack,"Robust perception is crucial for autonomous vehicle security. In this work, we design a practical adversarial patch attack against camera-based obstacle detection. We identify that the back of a box truck is an effective attack vector. We also improve attack robustness by considering a variety of input frames associated with the attack scenario. This demo includes videos that show our attack can cause endto-end consequences on a representative autonomous driving system in a simulator."
9410238,Proactive Scheduling and Resource Management for Connected Autonomous Vehicles: A Data Science Perspective,"Carpooling and the ride-sharing idea are currently resolving many issues faced by modern societies. The issues regarding the overuse of oil, traffic jams, inefficient use of time, pollution due to overuse of vehicles on the road, and health problems. It is also expected that ride-sharing and carpooling will be more efficient for autonomous vehicles because of their unmanned nature and full-fledged autonomy. When unmanned cars will do the responsibility of carpooling and ride-sharing or car-hailing, many issues regarding booking rides, location sharing, payment handling, and privacy issues must be improved. To cope with these issues, mainly concerning the scheduling of resources, we need effective scheduling techniques to handle all kinds of emotional problems and provide a pollution-free and accident-free environment on autonomous vehicles’ roads. Among other approaches, we feel that Data Science provides a perfect opportunity to leverage machine learning models to classify and see what parameters can encourage people to opt for a move towards connected autonomous vehicles. In this paper, we discuss autonomous vehicles, Vehicle-as-a-Service, and their role in reducing CO2 emissions. The dataset used in this study gives insights into the city of Chicago’s taxi trips. The dataset includes data about taxi trips, their respective duration, and anonymized data about the passengers. We also discuss some studies by a taxonomy that will identify the gap of an optimal incentive mechanism that will influence users to join carpooling in autonomous cars instead of having their vehicles."
8767390,A Study on Behavior of Autonomous Vehicles Cooperating with Manually-Driven Vehicles,"Autonomous vehicles will bring tremendous benefits to society. However, it is expected to take a considerable period of time for their spread, and during the transition period, autonomous and manually-driven vehicles will share the same roads. Under such situations, the driving behavior of autonomous vehicles will influence manual drivers, for example, manually-driven vehicles may be stuck behind the autonomous vehicles and overtake them frequently if autonomous vehicles drive slowly for safety. In this paper, we investigate how the traffic flow and driving stress vary with autonomous vehicles by microscopic traffic simulation. We develop a microscopic traffic simulator that can reproduce traffic flow with autonomous vehicles and manually-driven vehicles. The behavior of these vehicles can be modeled by the combination of Intelligent-Driver Model (IDM) and Lane change Model with Relaxation and Synchronization (LMRS). These models can express various driver characteristics through simulation parameters such as driving speed and distance between vehicles (net distance), and we are able to create realistic scenarios like overtaking autonomous vehicles by manually-driven vehicles with faster speed than the legal speed. From the simulation results, we found that there is a desirable combination of speed and time headway that achieves both smooth traffic and less stress of drivers with a given percentage of autonomous vehicles."
9346029,Adaptive Resilient Event-Triggered Control Design of Autonomous Vehicles With an Iterative Single Critic Learning Framework,"This article investigates the adaptive resilient event-triggered control for rear-wheel-drive autonomous (RWDA) vehicles based on an iterative single critic learning framework, which can effectively balance the frequency/changes in adjusting the vehicle’s control during the running process. According to the kinematic equation of RWDA vehicles and the desired trajectory, the tracking error system during the autonomous driving process is first built, where the denial-of-service (DoS) attacking signals are injected into the networked communication and transmission. Combining the event-triggered sampling mechanism and iterative single critic learning framework, a new event-triggered condition is developed for the adaptive resilient control algorithm, and the novel utility function design is considered for driving the autonomous vehicle, where the control input can be guaranteed into an applicable saturated bound. Finally, we apply the new adaptive resilient control scheme to a case of driving the RWDA vehicles, and the simulation results illustrate the effectiveness and practicality successfully."
9301522,Decentralised Intersection Control for Autonomous Vehicles Using Fuzzy logic Control,"Intersection management is one of the most important research directions in traffic control. Autonomous vehicles are considered the near future solution to enhance the traffic systems in terms of safety, travel delay , fuel consumption reduction and passenger comfort. This paper uses Fuzzy logic control in a decentralised manner to manage a four-way intersection. The controller was tested to validate different scenarios. It succeeds to manage the intersection up to 3384 vehicle per hour. Compared to the intelligent driver model implemented by Zhang to mimic the traffic light system , the fuzzy logic controller outperforms it in terms of intersection throughput and average travel time. the intersection throughput was increased by 118.75 percent and The average travel time was reduced by 10.36 percent."
8951735,A Real-Time Dynamic Trajectory Planning for Autonomous Driving Vehicles,"This paper presents a real-time dynamic trajectory planning algorithm that provides an optimal trajectory along with appropriate acceleration and speed for autonomous driving vehicles. To this end, a center line is first constructed based on a group of predesigned center waypoints that are generally used as a reference line. Then, a limited number of path candidates are generated by the arc length and offset to the center line in the Frenet coordinate system, and the speed space is discretized using polynomial functions. The optimal path trajectory is determined considering the objectives of safety, smoothness, comfortability and consistency, together with the associated acceleration and speed identified. The simulation results verifies the effectiveness of the proposed approach."
